route_id,trip_id,trip_headsign,service_id,direction_id,shape_id,wheelchair_accessible,bikes_allowed
A,27170629,"Fontaine, La Poya",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_A_4,1,2
E,27115192,"Fontanil-Cornillon, Palluel",1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,1,SEM_E_1,1,2
A,27593751,"Fontaine, La Poya",12345-MEILV08_ST21_8_HI2223,1,SEM_A_4,1,2
7,26700836,"Échirolles, Comboire",1234567-MSHDF06_ST6_6_HI2223-MSHDF08_ST6_8_HI2223,1,SEM_C7_2,1,2
B,27604825,"Grenoble, Oxford",12345-MGHLV35_ST0_35_HI2223,1,SEM_B_2,1,2
4,27341674,"Grenoble, Victor Hugo",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,1,SEM_C4_2,1,2
1,27445410,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSILV04_ST21_4_HI2223,0,SEM_C1_6,1,2
B,27660216,"Gières, Plaine des Sports",12345-MGHLV39_ST0_39_HI2223,0,SEM_B_1,1,2
41,26687552,"Corenc, La Garenne",12345-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,0,SEM_41_1,1,2
1,27608139,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C1_6,1,2
67,27675139,"Herbeys, Le Chollet",1234567-MFHS10_ST5_10_HI2223,1,SEM_67_1,1,2
A,27064254,"Fontaine, La Poya",12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,1,SEM_A_4,1,2
C,27272302,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,0,SEM_C_1,1,2
E,27574350,"Fontanil-Cornillon, Palluel",12345-MGHLV39_ST0_39_HI2223,1,SEM_E_1,1,2
2,27623267,"Grenoble, Louise Michel",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_C2_1,1,2
C,27606731,"Seyssins, Le Prisme",12345-MGHLV35_ST0_35_HI2223,1,SEM_C_2,1,2
C,27257820,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,0,SEM_C_1,1,2
A,27593708,"Le Pont-de-Claix, L'Etoile",12345-MEILV08_ST21_8_HI2223,0,SEM_A_3,1,2
62,27203893,"Sarcenas, La Prairie",1234567-MFHD06_ST6_6_HI2223-MFHD07_ST6_7_HI2223,1,SEM_62_5,1,2
1,27608029,"Meylan, Maupertuis",12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C1_2,1,2
21,27366956,"Claix, Pont Rouge",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,0,SEM_21_1,1,2
19,26948912,"Sassenage, L'Ovalie",12345-MSILV04_ST21_4_HI2223-MSILV07_ST21_7_HI2223,1,SEM_19_2,1,2
C,27677345,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV39_ST0_39_HI2223,0,SEM_C_1,1,2
A,27638551,"Le Pont-de-Claix, L'Etoile",12345-MEHLV22_ST8_22_HI2223-MEHW17_ST11_17_HI2223,0,SEM_A_3,1,2
5,27315320,"Grenoble, Palais de Justice - Gare",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C5_1,1,2
25,26918280,"Grenoble, Colonel Dumont",1234567-MAHS07_ST5_7_HI2223,1,SEM_25_2,1,2
1,27290703,"Grenoble, Cité Jean Macé",1234567-MSHSAH14_ST5_14_HI2223,1,SEM_C1_1,1,2
49,26726878,"Seyssins, Le Prisme",1234567-MFHD06_ST6_6_HI2223-MFHD07_ST6_7_HI2223,1,SEM_49_2,1,2
E,27443940,"Grenoble, Louise Michel",12345-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,0,SEM_E_2,1,2
A,27170705,"Grenoble, Grand'place",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_A_3,1,2
22,26916931,"Grenoble, Oxford",12345-MSILV04_ST21_4_HI2223-MSILV07_ST21_7_HI2223,1,SEM_22_2,1,2
22,26916752,"Grenoble, Oxford",1234567-MSHDF06_ST6_6_HI2223-MSHDF08_ST6_8_HI2223,1,SEM_22_2,1,2
C,27677418,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV39_ST0_39_HI2223,0,SEM_C_1,1,2
4,27154578,"Grenoble, Victor Hugo",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,1,SEM_C4_2,1,2
D,27607942,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,1,SEM_D_2,1,2
13,26972779,"Meylan, Lycée du Grésivaudan",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,1,SEM_13_2,1,2
B,27639135,"Grenoble, Oxford",12345-MGHLV37_ST0_37_HI2223,1,SEM_B_2,1,2
2,27335001,"Claix, Pont Rouge",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,0,SEM_C2_2,1,2
4,27154424,"Grenoble, Victor Hugo",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,1,SEM_C4_2,1,2
3,26963424,"Grenoble, Victor Hugo",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,0,SEM_C3_1,1,2
1,27608165,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C1_6,1,2
7,27535155,"Gières, Universités - IUT - UFRAPS",12345-MSILV07_ST21_7_HI2223,0,SEM_C7_1,1,2
C,27272286,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,0,SEM_C_1,1,2
C,27670198,"Seyssins, Le Prisme",12345-MGHLV38_ST0_38_HI2223,1,SEM_C_2,1,2
20,26949265,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,0,SEM_20_1,1,2
7,26690771,"Échirolles, Comboire",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_C7_2,1,2
42,26716188,"La Tronche, Grand Sablon",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,0,SEM_42_2,1,2
16,26950123,"Corenc, Montfleury",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_16_1,1,2
B,27604419,"Grenoble, Oxford",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,1,SEM_B_2,1,2
6,26682852,"Saint-Martin-d'Hères, Henri Wallon",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_C6_1,1,2
4,27154360,"Eybens, Le Verderet",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,0,SEM_C4_1,1,2
C,27150904,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,0,SEM_C_1,1,2
7,27215334,"Échirolles, Comboire",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_C7_2,1,2
C,27150817,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,0,SEM_C_1,1,2
1,27428613,"Meylan, Maupertuis",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH15_ST5_15_HI2223,0,SEM_C1_2,1,2
71,27114021,"Champagnier, Place du Laca",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,0,SEM_71_1,1,2
3,27341756,"Échirolles, Centre du graphisme",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,1,SEM_C3_2,1,2
E,27167075,"Fontanil-Cornillon, Palluel",12345-MGHLV17_ST0_17_HI2223,1,SEM_E_1,1,2
5,27315223,"Grenoble, Palais de Justice - Gare",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C5_1,1,2
45,27113856,"Vif, La Valonne",**3**-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,1,SEM_45_3,1,2
7,26690744,"Échirolles, Comboire",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_C7_2,1,2
D,27538096,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV39_ST0_39_HI2223,1,SEM_D_3,1,2
13,26972805,"Meylan, Lycée du Grésivaudan",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,1,SEM_13_2,1,2
14,27368503,"Grenoble, Verdun - Préfecture",1234567-MAHD06_ST6_6_HI2223-MAHD07_ST6_7_HI2223,0,SEM_14_1,1,2
A,27064244,"Le Pont-de-Claix, L'Etoile",12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,0,SEM_A_3,1,2
C,27670310,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV38_ST0_38_HI2223,0,SEM_C_1,1,2
49,26726879,"Seyssins, Clinique du Dauphiné",1234567-MFHD06_ST6_6_HI2223-MFHD07_ST6_7_HI2223,0,SEM_49_1,1,2
3,27535710,"Échirolles, Centre du graphisme",12345-MEILV08_ST21_8_HI2223,1,SEM_C3_2,1,2
5,27437851,"Gières, Universités - Biologie",1234567-MSHDF06_ST6_6_HI2223-MSHDF08_ST6_8_HI2223,1,SEM_C5_2,1,2
6,26683872,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_C6_1,1,2
C,27606553,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV35_ST0_35_HI2223,0,SEM_C_1,1,2
B,27150401,"Gières, Plaine des Sports",12345-MGHLV17_ST0_17_HI2223,0,SEM_B_1,1,2
C,27257919,"Seyssins, Le Prisme",1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,1,SEM_C_2,1,2
22,26917137,"Saint-Égrève, Saint Egrève Gare",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,0,SEM_22_3,1,2
4,26979976,"Eybens, Le Verderet",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_C4_1,1,2
5,27315317,"Gières, Universités - Biologie",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_C5_2,1,2
B,27604853,"Gières, Plaine des Sports",12345-MGHLV35_ST0_35_HI2223,0,SEM_B_1,1,2
A,27638465,"Fontaine, La Poya",12345-MEHLV22_ST8_22_HI2223-MEHW17_ST11_17_HI2223,1,SEM_A_4,1,2
7,27442726,"Gières, Universités - IUT - UFRAPS",12345-MSILV04_ST21_4_HI2223,0,SEM_C7_1,1,2
42,26716226,"La Tronche, Grand Sablon",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,0,SEM_42_2,1,2
A,27170590,"Fontaine, La Poya",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_A_4,1,2
E,27167737,"Grenoble, Louise Michel",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,0,SEM_E_2,1,2
25,27665430,"Le Gua, Les Saillants",12345-MAHLV07_ST0_7_HI2223,0,SEM_25_1,1,2
81,27640352,"Fontaine, La Poya",12345-MEHLV22_ST8_22_HI2223-MEHW17_ST11_17_HI2223,1,,1,2
6,26683934,"Grenoble, Oxford",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,0,SEM_C6_2,1,2
A,27063700,"Fontaine, La Poya",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,1,SEM_A_4,1,2
A,27170826,"Le Pont-de-Claix, L'Etoile",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_A_3,1,2
C,27044239,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,0,SEM_C_1,1,2
15,27595831,"Grenoble, Verdun - Préfecture",1234567-MAHS07_ST5_7_HI2223,1,SEM_15_10,1,2
B,27604410,"Gières, Plaine des Sports",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,0,SEM_B_1,1,2
E,27115279,"Grenoble, Louise Michel",1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,0,SEM_E_2,1,2
63,26864411,"Mont-Saint-Martin, Chemin de Namière",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,1,SEM_63_1,1,2
A,27593763,"Fontaine, La Poya",12345-MEILV08_ST21_8_HI2223,1,SEM_A_4,1,2
42,27211659,"La Tronche, Grand Sablon",1234567-MFHD06_ST6_6_HI2223-MFHD07_ST6_7_HI2223,0,SEM_42_2,1,2
D,27538103,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV39_ST0_39_HI2223,1,SEM_D_2,1,2
12,26966458,"Saint-Martin-d'Hères, Les Alloves",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,1,SEM_12_1,1,2
68,27368136,"Échirolles, La Rampe - Centre-Ville",1234567-MFHS09_ST5_9_HI2223-MFHS10_ST5_10_HI2223,0,SEM_68_1,1,2
22,26916807,"Saint-Égrève, Saint Egrève Gare",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_22_3,1,2
A,27593724,"Fontaine, La Poya",12345-MEILV08_ST21_8_HI2223,1,SEM_A_4,1,2
B,27639157,"Grenoble, Oxford",12345-MGHLV37_ST0_37_HI2223,1,SEM_B_2,1,2
B,27639455,"Gières, Plaine des Sports",12345-MGHLV37_ST0_37_HI2223,0,SEM_B_1,1,2
B,27604282,"Grenoble, Oxford",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,1,SEM_B_2,1,2
B,27605046,"Grenoble, Oxford",12345-MGHLV35_ST0_35_HI2223,1,SEM_B_2,1,2
C,27257968,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,0,SEM_C_1,1,2
6,27534827,"Grenoble, Oxford",12345-MSILV07_ST21_7_HI2223,0,SEM_C6_2,1,2
B,27150457,"Grenoble, Oxford",12345-MGHLV17_ST0_17_HI2223,1,SEM_B_2,1,2
13,27058049,"Poisat, Cimetière Intercommunal",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,0,SEM_13_5,1,2
14,27643972,"Gières, Gières Gare - Universités",12345-MAVLV05_ST21_5_HI2223,1,SEM_14_2,1,2
16,26950694,"Meylan, Lycée du Grésivaudan",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,0,SEM_16_1,1,2
1,27466795,"Meylan, Maupertuis",12345-MSHLVH05_ST8_5_HI2223,0,SEM_C1_2,1,2
15,27430434,"Grenoble, Verdun - Préfecture",12345-MAVLV05_ST21_5_HI2223,1,SEM_15_2,1,2
D,27607840,"Saint-Martin-d'Hères, Les Taillées - Universités",12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,0,SEM_D_4,1,2
A,27170949,"Fontaine, La Poya",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_A_4,1,2
2,27623249,"Claix, Pont Rouge",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_C2_2,1,2
A,27593664,"Le Pont-de-Claix, L'Etoile",12345-MEILV08_ST21_8_HI2223,0,SEM_A_3,1,2
B,27089460,"Grenoble, Oxford",1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,1,SEM_B_2,1,2
22,26916787,"Saint-Égrève, Saint Egrève Gare",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_22_3,1,2
16,27503314,"Le Pont-de-Claix, Gendarmerie",12345-MSILV07_ST21_7_HI2223,1,SEM_16_2,1,2
D,27044385,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGHD02_ST6_2_HI2223,1,SEM_D_3,1,2
14,27373285,"Grenoble, Verdun - Préfecture",1234567-MAHS07_ST5_7_HI2223,0,SEM_14_1,1,2
B,27660271,"Gières, Plaine des Sports",12345-MGHLV39_ST0_39_HI2223,0,SEM_B_1,1,2
6,26683860,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_C6_1,1,2
13,26972754,"Poisat, Cimetière Intercommunal",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_13_5,1,2
2,27334941,"Claix, Pont Rouge",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,0,SEM_C2_2,1,2
6,26683851,"Grenoble, Oxford",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,0,SEM_C6_2,1,2
C,27257852,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,0,SEM_C_1,1,2
15,27595762,"Domène, Chenevières",1234567-MAHS07_ST5_7_HI2223,0,SEM_15_8,1,2
23,27137575,"Saint-Martin-d'Hères, Bibliothèques Universitaires",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,1,SEM_23_2,1,2
7,27442752,"Gières, Universités - IUT - UFRAPS",12345-MSILV04_ST21_4_HI2223,0,SEM_C7_1,1,2
16,26950213,"Le Pont-de-Claix, Gendarmerie",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_16_2,1,2
C,27677397,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV39_ST0_39_HI2223,0,SEM_C_1,1,2
A,27593676,"Le Pont-de-Claix, L'Etoile",12345-MEILV08_ST21_8_HI2223,0,SEM_A_3,1,2
2,27583136,"Claix, Pont Rouge",12345-MEILV08_ST21_8_HI2223,0,SEM_C2_2,1,2
C,27272298,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,0,SEM_C_1,1,2
2,27583161,"Claix, Pont Rouge",12345-MEILV08_ST21_8_HI2223,0,SEM_C2_2,1,2
12,26966513,"Eybens, Maisons Neuves",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,0,SEM_12_2,1,2
3,27341547,"Grenoble, Victor Hugo",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_C3_1,1,2
C,27670077,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV38_ST0_38_HI2223,0,SEM_C_1,1,2
A,27063798,"Le Pont-de-Claix, L'Etoile",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_A_3,1,2
20,26949218,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,0,SEM_20_3,1,2
B,27639222,"Gières, Plaine des Sports",12345-MGHLV37_ST0_37_HI2223,0,SEM_B_1,1,2
5,27315183,"Grenoble, Palais de Justice - Gare",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C5_1,1,2
B,27088551,"Gières, Plaine des Sports",1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,0,SEM_B_1,1,2
6,27534708,"Saint-Martin-d'Hères, Henri Wallon",12345-MSILV07_ST21_7_HI2223,1,SEM_C6_1,1,2
2,27623289,"Grenoble, Louise Michel",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_C2_1,1,2
5,27437863,"Grenoble, Palais de Justice - Gare",1234567-MSHDF06_ST6_6_HI2223-MSHDF08_ST6_8_HI2223,0,SEM_C5_1,1,2
4,27341567,"Eybens, Le Verderet",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_C4_1,1,2
A,27638571,"Fontaine, La Poya",12345-MEHLV22_ST8_22_HI2223-MEHW17_ST11_17_HI2223,1,SEM_A_4,1,2
14,27482735,"Gières, Gières Gare - Universités",12345-MAHLV07_ST0_7_HI2223,1,SEM_14_2,1,2
B,27088601,"Gières, Plaine des Sports",1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,0,SEM_B_1,1,2
21,27368057,"Claix, Pont Rouge",12345-MSILV04_ST21_4_HI2223-MSILV07_ST21_7_HI2223,0,SEM_21_1,1,2
1,27428776,"Grenoble, Cité Jean Macé",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_C1_4,1,2
15,27595753,"Domène, Chenevières",1234567-MAHS07_ST5_7_HI2223,0,SEM_15_8,1,2
3,26963450,"Grenoble, Victor Hugo",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,0,SEM_C3_1,1,2
B,27639146,"Gières, Plaine des Sports",12345-MGHLV37_ST0_37_HI2223,0,SEM_B_1,1,2
3,27341786,"Échirolles, Centre du graphisme",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,1,SEM_C3_2,1,2
C,27606533,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV35_ST0_35_HI2223,0,SEM_C_1,1,2
19,26948910,"Sassenage, L'Ovalie",12345-MSILV04_ST21_4_HI2223-MSILV07_ST21_7_HI2223,1,SEM_19_2,1,2
1,27428663,"Grenoble, Cité Jean Macé",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_C1_4,1,2
68,27367449,"Eybens, Le Verderet",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,1,SEM_68_2,1,2
5,27503069,"Gières, Universités - Biologie",12345-MSILV07_ST21_7_HI2223,1,SEM_C5_2,1,2
3,26963482,"Échirolles, Centre du graphisme",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,1,SEM_C3_2,1,2
25,26918209,"Grenoble, Colonel Dumont",12345-MAVLV05_ST21_5_HI2223,1,SEM_25_2,1,2
12,26969618,"Eybens, Maisons Neuves",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_12_2,1,2
3,27153508,"Grenoble, Victor Hugo",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C3_1,1,2
B,27088596,"Gières, Plaine des Sports",1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,0,SEM_B_1,1,2
A,27170735,"Fontaine, La Poya",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_A_4,1,2
A,27638784,"Fontaine, La Poya",12345-MEHLV22_ST8_22_HI2223-MEHW17_ST11_17_HI2223,1,SEM_A_2,1,2
67,27500233,"Grenoble, Grand'place",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,0,SEM_67_2,1,2
42,26716193,"La Tronche, Grand Sablon",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,0,SEM_42_2,1,2
4,27535905,"Eybens, Le Verderet",12345-MEILV08_ST21_8_HI2223,0,SEM_C4_1,1,2
4,26979772,"Eybens, Le Verderet",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_C4_1,1,2
6,26682799,"Saint-Martin-d'Hères, Henri Wallon",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_C6_1,1,2
E,27444062,"Grenoble, Louise Michel",12345-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,0,SEM_E_2,1,2
C,27044238,"Seyssins, Le Prisme",1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,1,SEM_C_2,1,2
B,27604234,"Grenoble, Oxford",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,1,SEM_B_2,1,2
3,26979844,"Échirolles, Centre du graphisme",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_C3_2,1,2
B,27604295,"Grenoble, Oxford",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,1,SEM_B_2,1,2
15,27482874,"Grenoble, Verdun - Préfecture",12345-MAHLV07_ST0_7_HI2223,1,SEM_15_9,1,2
7,26690688,"Échirolles, Comboire",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_C7_2,1,2
B,27604343,"Grenoble, Oxford",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,1,SEM_B_2,1,2
16,27503302,"Le Pont-de-Claix, Gendarmerie",12345-MSILV07_ST21_7_HI2223,1,SEM_16_2,1,2
D,27044374,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGHD02_ST6_2_HI2223,1,SEM_D_3,1,2
65,27105623,"Vizille, Le Péage",1234567-MFHS09_ST5_9_HI2223,0,SEM_65_6,1,2
25,26918298,"Grenoble, Colonel Dumont",1234567-MAHS07_ST5_7_HI2223,1,SEM_25_2,1,2
